timestamp,day_of_year,month,day,weekday,event_order,event,new_data_arrived,retraining_on,retraining_complete,accuracy,loss,precision,recall,f1_score
2026-06-13 12:00:00,164,6,13,Saturday,2,steady_midday,0,0,0,0.9008,0.3329,0.8918,0.9058,0.8987
2026-06-13 15:00:00,164,6,13,Saturday,3,steady_afternoon,0,0,0,0.8979,0.3337,0.9104,0.9019,0.9061
2026-06-13 17:00:00,164,6,13,Saturday,4,pre_arrival_check,0,0,0,0.8987,0.3082,0.8898,0.9067,0.8982
2026-06-13 18:00:00,164,6,13,Saturday,5,new_data_arrival,1,0,0,0.8879,0.3665,0.8943,0.8769,0.8855
2026-06-13 19:00:00,164,6,13,Saturday,6,retraining_triggered,0,1,0,0.8869,0.3500,0.8885,0.8934,0.8909
2026-06-13 21:00:00,164,6,13,Saturday,7,retraining_started,0,1,0,0.8797,0.3664,0.8622,0.8711,0.8666
2026-06-13 23:00:00,164,6,13,Saturday,8,retraining_complete,0,0,1,0.9078,0.3329,0.9095,0.9196,0.9145
2026-06-14 09:00:00,165,6,14,Sunday,1,steady_morning,0,0,0,0.8925,0.3197,0.9002,0.8925,0.8964
2026-06-14 12:00:00,165,6,14,Sunday,2,steady_midday,0,0,0,0.8968,0.3294,0.9017,0.9051,0.9034
2026-06-14 15:00:00,165,6,14,Sunday,3,steady_afternoon,0,0,0,0.8982,0.3144,0.9099,0.8816,0.8955
2026-06-14 17:00:00,165,6,14,Sunday,4,pre_arrival_check,0,0,0,0.8933,0.3313,0.8947,0.8936,0.8941
2026-06-14 18:00:00,165,6,14,Sunday,5,new_data_arrival,1,0,0,0.8779,0.3711,0.8859,0.8832,0.8846
2026-06-14 19:00:00,165,6,14,Sunday,6,retraining_triggered,0,1,0,0.8778,0.3516,0.8766,0.8838,0.8802
2026-06-14 21:00:00,165,6,14,Sunday,7,retraining_started,0,1,0,0.8721,0.3959,0.8926,0.8639,0.8780
2026-06-14 23:00:00,165,6,14,Sunday,8,retraining_complete,0,0,1,0.9072,0.3480,0.9075,0.8934,0.9004
2026-06-15 09:00:00,166,6,15,Monday,1,steady_morning,0,0,0,0.9040,0.3158,0.9064,0.9088,0.9076
2026-06-15 12:00:00,166,6,15,Monday,2,steady_midday,0,0,0,0.9024,0.3384,0.9186,0.9223,0.9204
2026-06-15 15:00:00,166,6,15,Monday,3,steady_afternoon,0,0,0,0.9058,0.3170,0.9217,0.9001,0.9108
2026-06-15 17:00:00,166,6,15,Monday,4,pre_arrival_check,0,0,0,0.9041,0.3248,0.9045,0.9084,0.9064
2026-06-15 18:00:00,166,6,15,Monday,5,new_data_arrival,1,0,0,0.8869,0.3337,0.8923,0.8900,0.8912
2026-06-15 19:00:00,166,6,15,Monday,6,retraining_triggered,0,1,0,0.8846,0.3538,0.8897,0.8932,0.8915
2026-06-15 21:00:00,166,6,15,Monday,7,retraining_started,0,1,0,0.8824,0.3605,0.8939,0.8702,0.8819
2026-06-15 23:00:00,166,6,15,Monday,8,retraining_complete,0,0,1,0.9109,0.3141,0.8992,0.8998,0.8995
2026-06-16 09:00:00,167,6,16,Tuesday,1,steady_morning,0,0,0,0.9059,0.3317,0.8973,0.9277,0.9123
2026-06-16 12:00:00,167,6,16,Tuesday,2,steady_midday,0,0,0,0.9055,0.3329,0.9041,0.9152,0.9096
2026-06-16 15:00:00,167,6,16,Tuesday,3,steady_afternoon,0,0,0,0.9069,0.3236,0.9109,0.9318,0.9212
2026-06-16 17:00:00,167,6,16,Tuesday,4,pre_arrival_check,0,0,0,0.9058,0.3450,0.9026,0.9070,0.9048
2026-06-16 18:00:00,167,6,16,Tuesday,5,new_data_arrival,1,0,0,0.8873,0.3395,0.8723,0.8677,0.8700
2026-06-16 19:00:00,167,6,16,Tuesday,6,retraining_triggered,0,1,0,0.8853,0.3580,0.8689,0.8810,0.8749
2026-06-16 21:00:00,167,6,16,Tuesday,7,retraining_started,0,1,0,0.8816,0.3554,0.8727,0.8673,0.8700
2026-06-16 23:00:00,167,6,16,Tuesday,8,retraining_complete,0,0,1,0.9151,0.3315,0.9237,0.8981,0.9107
2026-06-17 09:00:00,168,6,17,Wednesday,1,steady_morning,0,0,0,0.9101,0.3295,0.9065,0.9187,0.9125
2026-06-17 12:00:00,168,6,17,Wednesday,2,steady_midday,0,0,0,0.9108,0.3390,0.9258,0.9116,0.9187
2026-06-17 15:00:00,168,6,17,Wednesday,3,steady_afternoon,0,0,0,0.9142,0.3208,0.9406,0.9202,0.9303
2026-06-17 17:00:00,168,6,17,Wednesday,4,pre_arrival_check,0,0,0,0.9134,0.3568,0.9206,0.9097,0.9151
2026-06-17 18:00:00,168,6,17,Wednesday,5,new_data_arrival,1,0,0,0.8970,0.3256,0.8988,0.8942,0.8965
2026-06-17 19:00:00,168,6,17,Wednesday,6,retraining_triggered,0,1,0,0.8975,0.3302,0.9085,0.9062,0.9073
2026-06-17 21:00:00,168,6,17,Wednesday,7,retraining_started,0,1,0,0.8993,0.3385,0.9050,0.8842,0.8945
2026-06-17 23:00:00,168,6,17,Wednesday,8,retraining_complete,0,0,1,0.9213,0.3011,0.9258,0.9383,0.9320
2026-06-18 09:00:00,169,6,18,Thursday,1,steady_morning,0,0,0,0.9035,0.3081,0.9002,0.9004,0.9003
2026-06-18 12:00:00,169,6,18,Thursday,2,steady_midday,0,0,0,0.9049,0.3411,0.9075,0.9045,0.9060
2026-06-18 15:00:00,169,6,18,Thursday,3,steady_afternoon,0,0,0,0.9032,0.3185,0.9042,0.9016,0.9029
2026-06-18 17:00:00,169,6,18,Thursday,4,pre_arrival_check,0,0,0,0.9029,0.3148,0.9036,0.9103,0.9070
2026-06-18 18:00:00,169,6,18,Thursday,5,new_data_arrival,1,0,0,0.8833,0.3418,0.8842,0.8856,0.8849
2026-06-18 19:00:00,169,6,18,Thursday,6,retraining_triggered,0,1,0,0.8783,0.3408,0.8724,0.8806,0.8765
2026-06-18 21:00:00,169,6,18,Thursday,7,retraining_started,0,1,0,0.8801,0.3718,0.8836,0.8711,0.8773
2026-06-18 23:00:00,169,6,18,Thursday,8,retraining_complete,0,0,1,0.9104,0.3321,0.9338,0.9018,0.9175
2026-06-19 09:00:00,170,6,19,Friday,1,steady_morning,0,0,0,0.9008,0.3572,0.8931,0.9029,0.8980
2026-06-19 12:00:00,170,6,19,Friday,2,steady_midday,0,0,0,0.8994,0.3581,0.8916,0.9111,0.9013
2026-06-19 15:00:00,170,6,19,Friday,3,steady_afternoon,0,0,0,0.8998,0.3398,0.8916,0.8852,0.8884
2026-06-19 17:00:00,170,6,19,Friday,4,pre_arrival_check,0,0,0,0.9001,0.3354,0.8946,0.9188,0.9065
2026-06-19 18:00:00,170,6,19,Friday,5,new_data_arrival,1,0,0,0.8884,0.3635,0.8804,0.8769,0.8786
2026-06-19 19:00:00,170,6,19,Friday,6,retraining_triggered,0,1,0,0.8863,0.3637,0.8806,0.8868,0.8837
2026-06-19 21:00:00,170,6,19,Friday,7,retraining_started,0,1,0,0.8835,0.3521,0.8787,0.8830,0.8808
2026-06-19 23:00:00,170,6,19,Friday,8,retraining_complete,0,0,1,0.9090,0.3222,0.9158,0.9149,0.9154
2026-06-20 09:00:00,171,6,20,Saturday,1,steady_morning,0,0,0,0.8982,0.3134,0.8890,0.8991,0.8940
2026-06-20 12:00:00,171,6,20,Saturday,2,steady_midday,0,0,0,0.9006,0.3156,0.9020,0.9093,0.9056
2026-06-20 15:00:00,171,6,20,Saturday,3,steady_afternoon,0,0,0,0.9002,0.3257,0.8848,0.9160,0.9001
2026-06-20 17:00:00,171,6,20,Saturday,4,pre_arrival_check,0,0,0,0.8993,0.3333,0.9107,0.8978,0.9042
2026-06-20 18:00:00,171,6,20,Saturday,5,new_data_arrival,1,0,0,0.8862,0.3515,0.8905,0.8773,0.8839
2026-06-20 19:00:00,171,6,20,Saturday,6,retraining_triggered,0,1,0,0.8881,0.3525,0.8843,0.8749,0.8796
2026-06-20 21:00:00,171,6,20,Saturday,7,retraining_started,0,1,0,0.8839,0.3338,0.8812,0.8823,0.8818
2026-06-20 23:00:00,171,6,20,Saturday,8,retraining_complete,0,0,1,0.9019,0.3474,0.9179,0.9107,0.9143
2026-06-21 09:00:00,172,6,21,Sunday,1,steady_morning,0,0,0,0.9016,0.3119,0.8745,0.9001,0.8871
2026-06-21 12:00:00,172,6,21,Sunday,2,steady_midday,0,0,0,0.8984,0.3314,0.8936,0.8954,0.8945
2026-06-21 15:00:00,172,6,21,Sunday,3,steady_afternoon,0,0,0,0.8990,0.3705,0.8934,0.8880,0.8907
2026-06-21 17:00:00,172,6,21,Sunday,4,pre_arrival_check,0,0,0,0.9011,0.3576,0.9198,0.8895,0.9044
2026-06-21 18:00:00,172,6,21,Sunday,5,new_data_arrival,1,0,0,0.8857,0.3491,0.8817,0.8870,0.8843
2026-06-21 19:00:00,172,6,21,Sunday,6,retraining_triggered,0,1,0,0.8837,0.3540,0.8771,0.8935,0.8852
2026-06-21 21:00:00,172,6,21,Sunday,7,retraining_started,0,1,0,0.8821,0.3404,0.8773,0.8690,0.8732
2026-06-21 23:00:00,172,6,21,Sunday,8,retraining_complete,0,0,1,0.9087,0.3079,0.8923,0.9088,0.9005
2026-06-22 09:00:00,173,6,22,Monday,1,steady_morning,0,0,0,0.9058,0.2916,0.9022,0.9040,0.9031
2026-06-22 12:00:00,173,6,22,Monday,2,steady_midday,0,0,0,0.9064,0.3188,0.9042,0.9161,0.9101
2026-06-22 15:00:00,173,6,22,Monday,3,steady_afternoon,0,0,0,0.9043,0.3359,0.9048,0.8967,0.9007
2026-06-22 17:00:00,173,6,22,Monday,4,pre_arrival_check,0,0,0,0.9056,0.3492,0.9034,0.8962,0.8998
2026-06-22 18:00:00,173,6,22,Monday,5,new_data_arrival,1,0,0,0.8961,0.3466,0.9053,0.8900,0.8976
2026-06-22 19:00:00,173,6,22,Monday,6,retraining_triggered,0,1,0,0.8925,0.3174,0.8979,0.8990,0.8984
2026-06-22 21:00:00,173,6,22,Monday,7,retraining_started,0,1,0,0.8943,0.3356,0.9044,0.8886,0.8964
2026-06-22 23:00:00,173,6,22,Monday,8,retraining_complete,0,0,1,0.9134,0.3151,0.9398,0.9164,0.9280
2026-06-23 09:00:00,174,6,23,Tuesday,1,steady_morning,0,0,0,0.9043,0.3450,0.9050,0.9139,0.9094
2026-06-23 12:00:00,174,6,23,Tuesday,2,steady_midday,0,0,0,0.9050,0.3409,0.9099,0.9013,0.9056
2026-06-23 15:00:00,174,6,23,Tuesday,3,steady_afternoon,0,0,0,0.9036,0.3252,0.9027,0.8928,0.8977
2026-06-23 17:00:00,174,6,23,Tuesday,4,pre_arrival_check,0,0,0,0.9047,0.3274,0.9055,0.9138,0.9096
2026-06-23 18:00:00,174,6,23,Tuesday,5,new_data_arrival,1,0,0,0.8957,0.3413,0.8836,0.8962,0.8898
2026-06-23 19:00:00,174,6,23,Tuesday,6,retraining_triggered,0,1,0,0.8954,0.3551,0.8973,0.9046,0.9009
2026-06-23 21:00:00,174,6,23,Tuesday,7,retraining_started,0,1,0,0.8944,0.3253,0.8884,0.8882,0.8883
2026-06-23 23:00:00,174,6,23,Tuesday,8,retraining_complete,0,0,1,0.9123,0.3173,0.9193,0.9268,0.9231
2026-06-24 09:00:00,175,6,24,Wednesday,1,steady_morning,0,0,0,0.9111,0.3380,0.9224,0.8916,0.9067
2026-06-24 12:00:00,175,6,24,Wednesday,2,steady_midday,0,0,0,0.9116,0.3218,0.9035,0.9202,0.9118
2026-06-24 15:00:00,175,6,24,Wednesday,3,steady_afternoon,0,0,0,0.9098,0.3429,0.9101,0.9079,0.9090
2026-06-24 17:00:00,175,6,24,Wednesday,4,pre_arrival_check,0,0,0,0.9131,0.3378,0.9007,0.9192,0.9099
2026-06-24 18:00:00,175,6,24,Wednesday,5,new_data_arrival,1,0,0,0.8994,0.3277,0.9066,0.9226,0.9145
2026-06-24 19:00:00,175,6,24,Wednesday,6,retraining_triggered,0,1,0,0.8942,0.3595,0.9038,0.8932,0.8985
2026-06-24 21:00:00,175,6,24,Wednesday,7,retraining_started,0,1,0,0.8942,0.3607,0.8941,0.8903,0.8922
2026-06-24 23:00:00,175,6,24,Wednesday,8,retraining_complete,0,0,1,0.9178,0.3086,0.9129,0.9037,0.9082
2026-06-25 09:00:00,176,6,25,Thursday,1,steady_morning,0,0,0,0.9127,0.3195,0.9035,0.9116,0.9075
2026-06-25 12:00:00,176,6,25,Thursday,2,steady_midday,0,0,0,0.9110,0.3245,0.9094,0.9114,0.9104
2026-06-25 15:00:00,176,6,25,Thursday,3,steady_afternoon,0,0,0,0.9119,0.3049,0.9076,0.9246,0.9160
2026-06-25 17:00:00,176,6,25,Thursday,4,pre_arrival_check,0,0,0,0.9117,0.3072,0.9044,0.9395,0.9216
2026-06-25 18:00:00,176,6,25,Thursday,5,new_data_arrival,1,0,0,0.8983,0.3056,0.8848,0.9057,0.8951
2026-06-25 19:00:00,176,6,25,Thursday,6,retraining_triggered,0,1,0,0.8975,0.3145,0.8951,0.9189,0.9069
2026-06-25 21:00:00,176,6,25,Thursday,7,retraining_started,0,1,0,0.8967,0.3519,0.8769,0.8817,0.8793
2026-06-25 23:00:00,176,6,25,Thursday,8,retraining_complete,0,0,1,0.9160,0.3284,0.9273,0.9109,0.9190
2026-06-26 09:00:00,177,6,26,Friday,1,steady_morning,0,0,0,0.9111,0.3244,0.9118,0.9202,0.9160
2026-06-26 12:00:00,177,6,26,Friday,2,steady_midday,0,0,0,0.9090,0.3179,0.9295,0.8946,0.9117
2026-06-26 15:00:00,177,6,26,Friday,3,steady_afternoon,0,0,0,0.9109,0.3426,0.9096,0.9153,0.9124
2026-06-26 17:00:00,177,6,26,Friday,4,pre_arrival_check,0,0,0,0.9097,0.3375,0.9094,0.8954,0.9024
2026-06-26 18:00:00,177,6,26,Friday,5,new_data_arrival,1,0,0,0.9024,0.3325,0.9099,0.8829,0.8962
2026-06-26 19:00:00,177,6,26,Friday,6,retraining_triggered,0,1,0,0.8992,0.3223,0.8833,0.8925,0.8879
2026-06-26 21:00:00,177,6,26,Friday,7,retraining_started,0,1,0,0.8977,0.3181,0.9058,0.8989,0.9023
2026-06-26 23:00:00,177,6,26,Friday,8,retraining_complete,0,0,1,0.9163,0.3228,0.9251,0.9020,0.9134
2026-06-27 09:00:00,178,6,27,Saturday,1,steady_morning,0,0,0,0.9004,0.3153,0.9041,0.8936,0.8988
2026-06-27 12:00:00,178,6,27,Saturday,2,steady_midday,0,0,0,0.8996,0.3320,0.9144,0.9045,0.9094
2026-06-27 15:00:00,178,6,27,Saturday,3,steady_afternoon,0,0,0,0.8971,0.3576,0.8857,0.8888,0.8873
2026-06-27 17:00:00,178,6,27,Saturday,4,pre_arrival_check,0,0,0,0.9002,0.3425,0.9015,0.8947,0.8981
2026-06-27 18:00:00,178,6,27,Saturday,5,new_data_arrival,1,0,0,0.8918,0.3639,0.8837,0.9069,0.8951
2026-06-27 19:00:00,178,6,27,Saturday,6,retraining_triggered,0,1,0,0.8884,0.3080,0.8837,0.8821,0.8829
2026-06-27 21:00:00,178,6,27,Saturday,7,retraining_started,0,1,0,0.8867,0.3510,0.8719,0.8733,0.8726
2026-06-27 23:00:00,178,6,27,Saturday,8,retraining_complete,0,0,1,0.9022,0.3285,0.8990,0.8888,0.8938
2026-06-28 09:00:00,179,6,28,Sunday,1,steady_morning,0,0,0,0.9046,0.3209,0.9143,0.8936,0.9038
2026-06-28 12:00:00,179,6,28,Sunday,2,steady_midday,0,0,0,0.9019,0.3153,0.8868,0.8919,0.8893
2026-06-28 15:00:00,179,6,28,Sunday,3,steady_afternoon,0,0,0,0.9058,0.3308,0.9158,0.8988,0.9072
2026-06-28 17:00:00,179,6,28,Sunday,4,pre_arrival_check,0,0,0,0.9050,0.3273,0.9012,0.8923,0.8967
2026-06-28 18:00:00,179,6,28,Sunday,5,new_data_arrival,1,0,0,0.8945,0.3529,0.9005,0.8824,0.8914
2026-06-28 19:00:00,179,6,28,Sunday,6,retraining_triggered,0,1,0,0.8912,0.3522,0.8827,0.8864,0.8846
2026-06-28 21:00:00,179,6,28,Sunday,7,retraining_started,0,1,0,0.8916,0.3390,0.8850,0.8920,0.8885
2026-06-28 23:00:00,179,6,28,Sunday,8,retraining_complete,0,0,1,0.9136,0.2933,0.9149,0.8898,0.9022
2026-06-29 09:00:00,180,6,29,Monday,1,steady_morning,0,0,0,0.9094,0.3312,0.9071,0.8953,0.9012
2026-06-29 12:00:00,180,6,29,Monday,2,steady_midday,0,0,0,0.9102,0.3107,0.9234,0.9113,0.9173
2026-06-29 15:00:00,180,6,29,Monday,3,steady_afternoon,0,0,0,0.9118,0.3073,0.9213,0.9184,0.9199
2026-06-29 17:00:00,180,6,29,Monday,4,pre_arrival_check,0,0,0,0.9137,0.3383,0.9175,0.9237,0.9206
2026-06-29 18:00:00,180,6,29,Monday,5,new_data_arrival,1,0,0,0.9024,0.3509,0.9017,0.8988,0.9003
2026-06-29 19:00:00,180,6,29,Monday,6,retraining_triggered,0,1,0,0.9022,0.3121,0.8901,0.9066,0.8983
2026-06-29 21:00:00,180,6,29,Monday,7,retraining_started,0,1,0,0.9014,0.3526,0.9120,0.8988,0.9054
2026-06-29 23:00:00,180,6,29,Monday,8,retraining_complete,0,0,1,0.9206,0.3347,0.9255,0.9084,0.9169
2026-06-30 09:00:00,181,6,30,Tuesday,1,steady_morning,0,0,0,0.9191,0.3192,0.9272,0.9303,0.9287
2026-06-30 12:00:00,181,6,30,Tuesday,2,steady_midday,0,0,0,0.9181,0.3163,0.9147,0.9177,0.9162
2026-06-30 15:00:00,181,6,30,Tuesday,3,steady_afternoon,0,0,0,0.9185,0.3225,0.9105,0.9243,0.9173
2026-06-30 17:00:00,181,6,30,Tuesday,4,pre_arrival_check,0,0,0,0.9182,0.3056,0.9336,0.9307,0.9321
2026-06-30 18:00:00,181,6,30,Tuesday,5,new_data_arrival,1,0,0,0.9103,0.3347,0.9185,0.9007,0.9095
2026-06-30 19:00:00,181,6,30,Tuesday,6,retraining_triggered,0,1,0,0.9100,0.3287,0.9049,0.8998,0.9023
2026-06-30 21:00:00,181,6,30,Tuesday,7,retraining_started,0,1,0,0.9069,0.3251,0.8802,0.8894,0.8848
2026-06-30 23:00:00,181,6,30,Tuesday,8,retraining_complete,0,0,1,0.9231,0.2870,0.9240,0.9194,0.9217
2026-07-01 09:00:00,182,7,1,Wednesday,1,steady_morning,0,0,0,0.9109,0.3207,0.9079,0.9243,0.9160
2026-07-01 12:00:00,182,7,1,Wednesday,2,steady_midday,0,0,0,0.9127,0.3323,0.9274,0.9125,0.9199
2026-07-01 15:00:00,182,7,1,Wednesday,3,steady_afternoon,0,0,0,0.9121,0.3256,0.9268,0.9101,0.9184
2026-07-01 17:00:00,182,7,1,Wednesday,4,pre_arrival_check,0,0,0,0.9127,0.3018,0.9256,0.9114,0.9184
2026-07-01 18:00:00,182,7,1,Wednesday,5,new_data_arrival,1,0,0,0.8959,0.3417,0.9173,0.8912,0.9040
2026-07-01 19:00:00,182,7,1,Wednesday,6,retraining_triggered,0,1,0,0.8945,0.3256,0.9061,0.8884,0.8972
2026-07-01 21:00:00,182,7,1,Wednesday,7,retraining_started,0,1,0,0.8925,0.3385,0.8951,0.8746,0.8847
2026-07-01 23:00:00,182,7,1,Wednesday,8,retraining_complete,0,0,1,0.9199,0.2910,0.9223,0.9172,0.9197
2026-07-02 09:00:00,183,7,2,Thursday,1,steady_morning,0,0,0,0.9145,0.3459,0.9084,0.8968,0.9026
2026-07-02 12:00:00,183,7,2,Thursday,2,steady_midday,0,0,0,0.9127,0.3354,0.8998,0.9132,0.9065
2026-07-02 15:00:00,183,7,2,Thursday,3,steady_afternoon,0,0,0,0.9174,0.2912,0.9216,0.9168,0.9192
2026-07-02 17:00:00,183,7,2,Thursday,4,pre_arrival_check,0,0,0,0.9148,0.3076,0.9067,0.9167,0.9117
2026-07-02 18:00:00,183,7,2,Thursday,5,new_data_arrival,1,0,0,0.9043,0.3450,0.9063,0.9111,0.9087
2026-07-02 19:00:00,183,7,2,Thursday,6,retraining_triggered,0,1,0,0.8998,0.3467,0.8875,0.9217,0.9043
2026-07-02 21:00:00,183,7,2,Thursday,7,retraining_started,0,1,0,0.8996,0.3709,0.8995,0.9105,0.9050
2026-07-02 23:00:00,183,7,2,Thursday,8,retraining_complete,0,0,1,0.9259,0.2722,0.9115,0.9236,0.9175
2026-07-03 09:00:00,184,7,3,Friday,1,steady_morning,0,0,0,0.9040,0.3365,0.8964,0.9001,0.8983
2026-07-03 12:00:00,184,7,3,Friday,2,steady_midday,0,0,0,0.9071,0.3269,0.8940,0.9031,0.8985
2026-07-03 15:00:00,184,7,3,Friday,3,steady_afternoon,0,0,0,0.9058,0.3161,0.8948,0.9238,0.9091
2026-07-03 17:00:00,184,7,3,Friday,4,pre_arrival_check,0,0,0,0.9055,0.3562,0.8988,0.8957,0.8972
2026-07-03 18:00:00,184,7,3,Friday,5,new_data_arrival,1,0,0,0.8928,0.3591,0.8984,0.8835,0.8908
2026-07-03 19:00:00,184,7,3,Friday,6,retraining_triggered,0,1,0,0.8924,0.3378,0.8944,0.8950,0.8947
2026-07-03 21:00:00,184,7,3,Friday,7,retraining_started,0,1,0,0.8916,0.3357,0.8841,0.8950,0.8895
2026-07-03 23:00:00,184,7,3,Friday,8,retraining_complete,0,0,1,0.9124,0.3450,0.9306,0.8997,0.9149
2026-07-04 09:00:00,185,7,4,Saturday,1,steady_morning,0,0,0,0.8985,0.3471,0.8964,0.9024,0.8994
2026-07-04 12:00:00,185,7,4,Saturday,2,steady_midday,0,0,0,0.9015,0.3389,0.9039,0.8949,0.8994
2026-07-04 15:00:00,185,7,4,Saturday,3,steady_afternoon,0,0,0,0.9012,0.3454,0.9025,0.9106,0.9065
2026-07-04 17:00:00,185,7,4,Saturday,4,pre_arrival_check,0,0,0,0.9011,0.3240,0.9014,0.8921,0.8967
2026-07-04 18:00:00,185,7,4,Saturday,5,new_data_arrival,1,0,0,0.8857,0.3541,0.8802,0.8825,0.8813
2026-07-04 19:00:00,185,7,4,Saturday,6,retraining_triggered,0,1,0,0.8833,0.3528,0.8905,0.8828,0.8866
2026-07-04 21:00:00,185,7,4,Saturday,7,retraining_started,0,1,0,0.8784,0.3438,0.8798,0.8732,0.8765
2026-07-04 23:00:00,185,7,4,Saturday,8,retraining_complete,0,0,1,0.9104,0.3312,0.8928,0.9034,0.8981
2026-07-05 09:00:00,186,7,5,Sunday,1,steady_morning,0,0,0,0.9007,0.3306,0.8785,0.8867,0.8826
2026-07-05 12:00:00,186,7,5,Sunday,2,steady_midday,0,0,0,0.9011,0.3343,0.8895,0.8970,0.8932
2026-07-05 15:00:00,186,7,5,Sunday,3,steady_afternoon,0,0,0,0.9042,0.3467,0.9188,0.9013,0.9099
2026-07-05 17:00:00,186,7,5,Sunday,4,pre_arrival_check,0,0,0,0.9022,0.3370,0.9165,0.9165,0.9165
2026-07-05 18:00:00,186,7,5,Sunday,5,new_data_arrival,1,0,0,0.8979,0.3529,0.8783,0.9025,0.8902
2026-07-05 19:00:00,186,7,5,Sunday,6,retraining_triggered,0,1,0,0.8970,0.3510,0.8962,0.9145,0.9053
2026-07-05 21:00:00,186,7,5,Sunday,7,retraining_started,0,1,0,0.8983,0.3418,0.9039,0.9091,0.9065
2026-07-05 23:00:00,186,7,5,Sunday,8,retraining_complete,0,0,1,0.9137,0.3385,0.8888,0.9088,0.8987
2026-07-06 09:00:00,187,7,6,Monday,1,steady_morning,0,0,0,0.9061,0.3132,0.9094,0.9355,0.9222
2026-07-06 12:00:00,187,7,6,Monday,2,steady_midday,0,0,0,0.9080,0.3030,0.8909,0.9041,0.8975
2026-07-06 15:00:00,187,7,6,Monday,3,steady_afternoon,0,0,0,0.9079,0.3129,0.8930,0.8979,0.8954
2026-07-06 17:00:00,187,7,6,Monday,4,pre_arrival_check,0,0,0,0.9081,0.3189,0.8985,0.9133,0.9058
2026-07-06 18:00:00,187,7,6,Monday,5,new_data_arrival,1,0,0,0.8897,0.3343,0.8879,0.8986,0.8932
2026-07-06 19:00:00,187,7,6,Monday,6,retraining_triggered,0,1,0,0.8878,0.3187,0.8851,0.8914,0.8883
2026-07-06 21:00:00,187,7,6,Monday,7,retraining_started,0,1,0,0.8888,0.3541,0.8650,0.8923,0.8784
2026-07-06 23:00:00,187,7,6,Monday,8,retraining_complete,0,0,1,0.9168,0.3296,0.9375,0.9184,0.9279
2026-07-07 09:00:00,188,7,7,Tuesday,1,steady_morning,0,0,0,0.9140,0.3334,0.9030,0.9222,0.9125
2026-07-07 12:00:00,188,7,7,Tuesday,2,steady_midday,0,0,0,0.9141,0.3178,0.9173,0.9223,0.9198
2026-07-07 15:00:00,188,7,7,Tuesday,3,steady_afternoon,0,0,0,0.9107,0.3246,0.9227,0.9108,0.9167
2026-07-07 17:00:00,188,7,7,Tuesday,4,pre_arrival_check,0,0,0,0.9126,0.3154,0.9100,0.9195,0.9147
2026-07-07 18:00:00,188,7,7,Tuesday,5,new_data_arrival,1,0,0,0.9026,0.3158,0.9123,0.8912,0.9017
2026-07-07 19:00:00,188,7,7,Tuesday,6,retraining_triggered,0,1,0,0.9049,0.3231,0.9117,0.9040,0.9078
2026-07-07 21:00:00,188,7,7,Tuesday,7,retraining_started,0,1,0,0.9014,0.3306,0.9103,0.8953,0.9027
2026-07-07 23:00:00,188,7,7,Tuesday,8,retraining_complete,0,0,1,0.9273,0.3299,0.9413,0.9427,0.9420
2026-07-08 09:00:00,189,7,8,Wednesday,1,steady_morning,0,0,0,0.9163,0.2863,0.9020,0.9079,0.9050
2026-07-08 12:00:00,189,7,8,Wednesday,2,steady_midday,0,0,0,0.9147,0.2901,0.9005,0.9165,0.9084
2026-07-08 15:00:00,189,7,8,Wednesday,3,steady_afternoon,0,0,0,0.9133,0.3129,0.8985,0.9133,0.9058
2026-07-08 17:00:00,189,7,8,Wednesday,4,pre_arrival_check,0,0,0,0.9158,0.3054,0.9357,0.9341,0.9349
2026-07-08 18:00:00,189,7,8,Wednesday,5,new_data_arrival,1,0,0,0.9084,0.3172,0.9140,0.9159,0.9150
2026-07-08 19:00:00,189,7,8,Wednesday,6,retraining_triggered,0,1,0,0.9038,0.3284,0.8889,0.9037,0.8962
2026-07-08 21:00:00,189,7,8,Wednesday,7,retraining_started,0,1,0,0.9046,0.3189,0.9002,0.9090,0.9046
2026-07-08 23:00:00,189,7,8,Wednesday,8,retraining_complete,0,0,1,0.9182,0.3217,0.9067,0.9193,0.9129
2026-07-09 09:00:00,190,7,9,Thursday,1,steady_morning,0,0,0,0.9134,0.3042,0.9387,0.9034,0.9207
2026-07-09 12:00:00,190,7,9,Thursday,2,steady_midday,0,0,0,0.9104,0.2982,0.9028,0.9107,0.9067
2026-07-09 15:00:00,190,7,9,Thursday,3,steady_afternoon,0,0,0,0.9098,0.3269,0.9101,0.9268,0.9183
2026-07-09 17:00:00,190,7,9,Thursday,4,pre_arrival_check,0,0,0,0.9103,0.3377,0.9074,0.9041,0.9057
2026-07-09 18:00:00,190,7,9,Thursday,5,new_data_arrival,1,0,0,0.8962,0.3680,0.8880,0.9147,0.9011
2026-07-09 19:00:00,190,7,9,Thursday,6,retraining_triggered,0,1,0,0.8971,0.3535,0.8996,0.8970,0.8983
2026-07-09 21:00:00,190,7,9,Thursday,7,retraining_started,0,1,0,0.8957,0.3316,0.9067,0.8877,0.8971
2026-07-09 23:00:00,190,7,9,Thursday,8,retraining_complete,0,0,1,0.9164,0.3278,0.9031,0.9205,0.9117
2026-07-10 09:00:00,191,7,10,Friday,1,steady_morning,0,0,0,0.9043,0.3576,0.8961,0.8895,0.8928
